OrderID;OrderDate;OrderPriority;OrderQuantity;Sales;ShipMode;ShippingCost;Province;CustomerSegment;ProductCategory;ProductSubCategory;ProductContainer;ShipDate
2181;09.12.2011;Medium;40;102.56;Regular Air;0.5;Ontario;Home Office;Office Supplies;Labels;Small Box;09.12.2011
59171;09.12.2011;Medium;39;105.07;Regular Air;0.7;New Brunswick;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;9/13/2011
43111;09.12.2011;High;27;4722.83;Regular Air;19.99;British Columbia;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;9/13/2011
1575;09.12.2011;Medium;26;133.65;Regular Air;0.8;Yukon;Small Business;Office Supplies;Paper;Wrap Bag;9/14/2011
10278;09.12.2011;Low;25;1907.71;Delivery Truck;26.74;Saskachewan;Home Office;Furniture;Bookcases;Jumbo Box;9/19/2011
11815;09.12.2011;Low;22;351.27;Regular Air;iyl.42;Manitoba;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;9/14/2011
1575;09.12.2011;Medium;10;525,674;Regular Air;may.26;Yukon;Small Business;Technology;Telephones and Communication;Small Box;9/14/2011
9671;09.12.2011;High;6;dek.61;Regular Air;yan.49;Saskachewan;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;9/14/2011
48101;09.12.2011;High;4;108.87;Regular Air;16.87;Northwest Territories;Home Office;Office Supplies;Paper;Small Box;9/14/2011
2181;09.12.2011;Medium;3;15.87;Express Air;0.76;Ontario;Home Office;Office Supplies;Rubber Bands;Wrap Bag;9/14/2011
27553;08.12.2011;Medium;48;18235.47;Delivery Truck;99;Northwest Territories;Corporate;Office Supplies;Storage & Organization;Jumbo Drum;8/14/2011
6465;08.12.2011;Low;36;240.14;Express Air;2;Nova Scotia;Small Business;Office Supplies;Paper;Wrap Bag;8/19/2011
27553;08.12.2011;Medium;16;2,631,107;Regular Air;13.99;Northwest Territories;Corporate;Technology;Telephones and Communication;Medium Box;8/14/2011
57760;07.12.2011;Not Specified;38;275.11;Regular Air;4;British Columbia;Corporate;Furniture;Office Furnishings;Wrap Bag;7/14/2011
57760;07.12.2011;Not Specified;34;102.34;Regular Air;02.mar;British Columbia;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;7/14/2011
36933;07.12.2011;High;32;115.81;Regular Air;0.5;Ontario;Small Business;Office Supplies;Labels;Small Box;7/13/2011
57572;07.12.2011;Medium;30;139.08;Regular Air;apr.62;Alberta;Home Office;Technology;Computer Peripherals;Small Pack;7/14/2011
39232;07.12.2011;Low;26;1451.59;Regular Air;14.mar;British Columbia;Corporate;Office Supplies;Paper;Small Box;7/17/2011
35366;07.12.2011;Low;23;149.31;Regular Air;iyl.81;Alberta;Consumer;Office Supplies;Paper;Small Box;7/19/2011
55013;07.12.2011;Low;14;322.61;Regular Air;may.53;Quebec;Home Office;Office Supplies;Pens & Art Supplies;Small Pack;7/17/2011
39232;07.12.2011;Low;11;391.9;Regular Air;19.99;British Columbia;Corporate;Office Supplies;Paper;Small Box;7/14/2011
57572;07.12.2011;Medium;9;75.28;Regular Air;may.83;Alberta;Home Office;Office Supplies;Paper;Wrap Bag;7/13/2011
55013;07.12.2011;Low;5;24.mar;Regular Air;0.5;Quebec;Home Office;Office Supplies;Labels;Small Box;7/19/2011
54592;06.12.2011;Low;34;154.43;Regular Air;iyn.92;Quebec;Small Business;Furniture;Office Furnishings;Small Box;6/14/2011
54592;06.12.2011;Low;28;1971.56;Delivery Truck;26.85;Quebec;Small Business;Furniture;Bookcases;Jumbo Box;6/16/2011
50852;06.12.2011;Medium;24;188.47;Regular Air;noy.51;Saskachewan;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;6/13/2011
45671;06.12.2011;Low;13;126.68;Regular Air;06.fev;British Columbia;Consumer;Furniture;Office Furnishings;Medium Box;6/19/2011
10662;05.12.2011;Low;45;283.13;Regular Air;iyn.81;Yukon;Home Office;Office Supplies;Paper;Small Box;5/21/2011
8064;05.12.2011;High;44;10445.95;Delivery Truck;62.94;Manitoba;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;5/13/2011
48486;05.12.2011;High;42;271.14;Regular Air;iyl.91;Alberta;Corporate;Office Supplies;Paper;Small Box;5/14/2011
43397;05.12.2011;Critical;35;2130.31;Delivery Truck;32.41;British Columbia;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;5/13/2011
31973;05.12.2011;Not Specified;16;124.89;Regular Air;noy.15;New Brunswick;Small Business;Office Supplies;Paper;Small Box;5/14/2011
31973;05.12.2011;Not Specified;15;404.54;Regular Air;05.mar;New Brunswick;Small Business;Furniture;Chairs & Chairmats;Medium Box;5/13/2011
17985;04.12.2011;Medium;50;849,031;Regular Air;03.mar;Ontario;Home Office;Technology;Telephones and Communication;Small Pack;4/14/2011
26406;04.12.2011;Not Specified;40;167.46;Regular Air;may.41;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;4/15/2011
17985;04.12.2011;Medium;4;473.88;Delivery Truck;30;Ontario;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;4/13/2011
20134;03.12.2011;Low;47;281.47;Regular Air;iyl.37;Ontario;Corporate;Office Supplies;Paper;Small Box;3/19/2011
18432;03.12.2011;High;42;451.32;Regular Air;may.16;Nova Scotia;Corporate;Furniture;Office Furnishings;Small Box;03.12.2011
20134;03.12.2011;Low;26;583.56;Regular Air;06.may;Ontario;Corporate;Technology;Computer Peripherals;Small Box;3/16/2011
50789;03.12.2011;Not Specified;23;8673.9;Regular Air;19.99;Manitoba;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;3/14/2011
18432;03.12.2011;High;15;217.66;Express Air;iyn.75;Nova Scotia;Corporate;Office Supplies;Appliances;Medium Box;03.12.2011
18432;03.12.2011;High;12;76.42;Express Air;0.83;Nova Scotia;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;3/14/2011
18432;03.12.2011;High;5;1374.67;Delivery Truck;23.19;Nova Scotia;Corporate;Office Supplies;Appliances;Jumbo Drum;3/14/2011
46562;02.12.2011;Not Specified;35;5407.9;Delivery Truck;46.2;Quebec;Home Office;Furniture;Tables;Jumbo Box;2/14/2011
45156;02.12.2011;Low;35;238.08;Regular Air;fev.99;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;2/19/2011
45156;02.12.2011;Low;30;663.24;Regular Air;iyn.32;Saskachewan;Home Office;Office Supplies;Appliances;Small Box;02.12.2011
45156;02.12.2011;Low;14;174.3;Regular Air;0.5;Saskachewan;Home Office;Office Supplies;Labels;Small Box;2/17/2011
40870;12.11.2011;Critical;43;12858.88;Regular Air;iyl.18;Quebec;Corporate;Technology;Computer Peripherals;Small Box;12.11.2011
42083;12.11.2011;Critical;38;5526.16;Regular Air;24.49;Alberta;Consumer;Furniture;Chairs & Chairmats;Large Box;12/13/2011
42083;12.11.2011;Critical;36;236.89;Regular Air;iyn.22;Alberta;Consumer;Office Supplies;Paper;Small Box;12/13/2011
42083;12.11.2011;Critical;33;68.42;Regular Air;fev.56;Alberta;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;12.11.2011
40870;12.11.2011;Critical;28;146.69;Regular Air;may.32;Quebec;Corporate;Furniture;Office Furnishings;Small Box;12/13/2011
26464;12.11.2011;High;26;1280.65;Regular Air;22.24;Yukon;Corporate;Furniture;Office Furnishings;Large Box;12.12.2011
26464;12.11.2011;High;25;268.58;Regular Air;04.may;Yukon;Corporate;Office Supplies;Appliances;Small Box;12.11.2011
51783;11.11.2011;Medium;47;3587.72;Delivery Truck;89.3;Quebec;Consumer;Furniture;Tables;Jumbo Box;11/13/2011
51783;11.11.2011;Medium;13;646.55;Regular Air;may.79;Ontario;Consumer;Office Supplies;Paper;Small Box;11/13/2011
51783;11.11.2011;Medium;10;1875.18;Delivery Truck;29.21;Nova Scotia;Consumer;Furniture;Tables;Jumbo Box;11/13/2011
10339;10.11.2011;Low;49;9752.25;Regular Air;21.21;Yukon;Small Business;Furniture;Office Furnishings;Large Box;10/15/2011
13986;10.11.2011;High;46;1905.79;Regular Air;yan.99;British Columbia;Consumer;Technology;Computer Peripherals;Small Pack;10/14/2011
33571;10.11.2011;Medium;1;iyl.15;Regular Air;02.mar;Manitoba;Consumer;Furniture;Office Furnishings;Wrap Bag;10/14/2011
47109;09.11.2011;High;47;6131.54;Regular Air;dek.65;Quebec;Small Business;Furniture;Chairs & Chairmats;Medium Box;9/13/2011
51687;09.11.2011;Low;42;248.92;Regular Air;05.mar;Saskachewan;Small Business;Office Supplies;Envelopes;Small Box;9/13/2011
27169;09.11.2011;Not Specified;16;109.9;Regular Air;may.27;Yukon;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;09.12.2011
166;09.11.2011;High;10;567,936;Express Air;avq.99;Manitoba;Consumer;Technology;Telephones and Communication;Small Box;9/13/2011
44451;09.11.2011;Critical;4;103.9;Express Air;iyl.58;Nova Scotia;Home Office;Furniture;Office Furnishings;Small Box;9/13/2011
44451;09.11.2011;Low;4;dek.49;Regular Air;apr.77;British Columbia;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;9/15/2011
17958;08.11.2011;Low;33;1053.74;Regular Air;07.sen;Quebec;Home Office;Furniture;Office Furnishings;Small Box;8/15/2011
6304;08.11.2011;High;30;199.11;Regular Air;iyn.65;Alberta;Corporate;Office Supplies;Paper;Small Box;8/13/2011
54051;08.11.2011;Medium;28;126.95;Express Air;0.99;Alberta;Corporate;Office Supplies;Labels;Small Box;08.12.2011
54051;08.11.2011;Medium;23;3301.33;Delivery Truck;36.09;Alberta;Corporate;Furniture;Bookcases;Jumbo Box;8/13/2011
31620;08.11.2011;Critical;20;1,108,366;Regular Air;02.may;Saskachewan;Home Office;Technology;Telephones and Communication;Small Box;8/13/2011
6754;08.11.2011;High;13;2,388,636;Regular Air;may.26;Ontario;Corporate;Technology;Telephones and Communication;Small Box;8/13/2011
31618;07.11.2011;Critical;14;403.17;Regular Air;yan.49;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;07.11.2011
4871;06.11.2011;Critical;26;238.34;Regular Air;mar.98;Saskachewan;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;6/14/2011
24519;06.11.2011;Critical;22;127.56;Regular Air;may.63;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;06.12.2011
4070;06.11.2011;High;22;646.07;Express Air;yan.99;Manitoba;Home Office;Technology;Computer Peripherals;Small Pack;06.11.2011
58496;06.11.2011;Not Specified;20;137.97;Regular Air;10.may;Quebec;Small Business;Office Supplies;Paper;Small Box;6/13/2011
4871;06.11.2011;Critical;8;775.74;Delivery Truck;42;Saskachewan;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;6/13/2011
23107;06.11.2011;Medium;7;43.29;Regular Air;iyl.57;New Brunswick;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;6/14/2011
53127;05.11.2011;High;50;1893.29;Regular Air;fev.99;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;05.12.2011
53127;05.11.2011;High;49;2,628,047;Regular Air;19.99;Ontario;Consumer;Technology;Telephones and Communication;Small Box;5/13/2011
12322;05.11.2011;Critical;36;3436.9;Express Air;39.61;Ontario;Small Business;Furniture;Office Furnishings;Medium Box;5/13/2011
52423;04.11.2011;Critical;49;1734.4;Regular Air;yan.99;British Columbia;Home Office;Technology;Computer Peripherals;Small Pack;4/13/2011
6180;04.11.2011;Medium;44;2,443,342;Regular Air;mar.99;Alberta;Home Office;Technology;Telephones and Communication;Small Box;4/13/2011
49027;04.11.2011;High;41;708.83;Regular Air;avq.99;British Columbia;Home Office;Furniture;Office Furnishings;Small Pack;04.12.2011
5251;04.11.2011;Medium;38;3,821,039;Express Air;may.99;Ontario;Corporate;Technology;Telephones and Communication;Small Box;4/13/2011
23522;04.11.2011;Critical;36;233.38;Regular Air;avq.73;Quebec;Small Business;Office Supplies;Paper;Small Box;4/13/2011
15907;04.11.2011;High;36;1837.44;Delivery Truck;54.11;Northwest Territories;Home Office;Furniture;Bookcases;Jumbo Box;4/13/2011
15907;04.11.2011;High;36;3722.29;Express Air;13.99;Northwest Territories;Home Office;Furniture;Office Furnishings;Medium Box;4/14/2011
45025;04.11.2011;High;26;73.82;Regular Air;yan.49;Manitoba;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;4/14/2011
52423;04.11.2011;Critical;25;1128.03;Regular Air;iyn.22;British Columbia;Home Office;Office Supplies;Storage & Organization;Small Box;04.12.2011
23522;04.11.2011;Critical;20;10,778,085;Express Air;avq.99;Quebec;Small Business;Technology;Telephones and Communication;Small Box;4/13/2011
23522;04.11.2011;Critical;19;2899.98;Regular Air;05.may;Quebec;Small Business;Technology;Computer Peripherals;Small Box;04.12.2011
23522;04.11.2011;Critical;8;180.43;Regular Air;noy.17;Ontario;Small Business;Furniture;Office Furnishings;Large Box;04.12.2011
15907;04.11.2011;High;4;28.may;Regular Air;fev.17;Northwest Territories;Home Office;Office Supplies;Paper;Wrap Bag;04.12.2011
50465;03.11.2011;Medium;29;1337.08;Regular Air;35;Manitoba;Small Business;Office Supplies;Storage & Organization;Large Box;3/13/2011
55271;03.11.2011;Medium;16;1648.33;Delivery Truck;42;Manitoba;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;3/13/2011
12867;03.11.2011;Not Specified;6;127.49;Express Air;4;Manitoba;Corporate;Technology;Computer Peripherals;Small Box;03.11.2011
6403;02.11.2011;Low;41;17874.26;Regular Air;19.99;Ontario;Small Business;Office Supplies;Storage & Organization;Small Box;2/13/2011
34243;02.11.2011;High;40;297.34;Express Air;noy.15;British Columbia;Home Office;Office Supplies;Paper;Small Box;02.12.2011
34243;02.11.2011;High;35;1264.13;Regular Air;35;British Columbia;Home Office;Office Supplies;Storage & Organization;Large Box;2/13/2011
34243;02.11.2011;High;10;89.04;Regular Air;avq.54;British Columbia;Home Office;Furniture;Office Furnishings;Small Pack;2/13/2011
18244;02.11.2011;Critical;1;172.34;Regular Air;24.49;Ontario;Home Office;Furniture;Chairs & Chairmats;Large Box;2/13/2011
4134;01.11.2011;Critical;48;6403.39;Delivery Truck;54.74;Yukon;Small Business;Furniture;Bookcases;Jumbo Box;1/13/2011
46468;01.11.2011;Critical;46;7535.96;Regular Air;19.99;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;01.12.2011
46468;01.11.2011;Critical;41;1618.31;Express Air;yan.99;Ontario;Home Office;Technology;Computer Peripherals;Small Pack;1/13/2011
21670;01.11.2011;High;24;1965.21;Regular Air;19.99;Ontario;Home Office;Furniture;Office Furnishings;Small Box;01.12.2011
4134;01.11.2011;Critical;23;757.91;Regular Air;4;Yukon;Small Business;Technology;Computer Peripherals;Small Box;01.11.2011
12773;01.11.2011;Low;21;77.62;Regular Air;mar.97;Prince Edward Island;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;1/16/2011
12773;01.11.2011;Low;19;130.67;Regular Air;iyl.86;Prince Edward Island;Corporate;Office Supplies;Paper;Small Box;1/16/2011
12773;01.11.2011;Low;15;67.41;Regular Air;06.iyn;Prince Edward Island;Corporate;Furniture;Office Furnishings;Small Box;1/20/2011
12773;01.11.2011;Low;6;17;Regular Air;yan.49;Prince Edward Island;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;1/13/2011
46468;01.11.2011;Critical;1;noy.87;Regular Air;05.apr;Ontario;Home Office;Office Supplies;Paper;Small Box;1/13/2011
22848;12.10.2011;Not Specified;45;5921.74;Delivery Truck;30;Yukon;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;12.12.2011
12262;12.10.2011;Low;45;1,212,928;Delivery Truck;45.51;Yukon;Home Office;Furniture;Tables;Jumbo Box;12/15/2011
33219;12.10.2011;High;32;7341.96;Delivery Truck;64.2;Ontario;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;12.11.2011
47265;12.10.2011;Critical;31;187.13;Regular Air;may.46;Quebec;Home Office;Office Supplies;Paper;Small Box;12.11.2011
21927;12.10.2011;High;23;8225.24;Delivery Truck;30;Yukon;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;12.11.2011
22848;12.10.2011;Not Specified;20;140.37;Regular Air;49;Yukon;Home Office;Office Supplies;Appliances;Large Box;12.11.2011
15941;12.10.2011;Not Specified;15;951.09;Delivery Truck;36.61;Quebec;Consumer;Furniture;Bookcases;Jumbo Box;12.12.2011
6912;12.10.2011;Not Specified;14;294.52;Regular Air;may.94;Quebec;Small Business;Office Supplies;Appliances;Medium Box;12.12.2011
57510;12.10.2011;Not Specified;6;48.05;Regular Air;05.fev;Saskachewan;Corporate;Office Supplies;Paper;Small Box;12.10.2011
22848;12.10.2011;Not Specified;4;68.16;Regular Air;06.may;Yukon;Home Office;Technology;Computer Peripherals;Small Box;12.12.2011
35587;11.10.2011;Critical;43;208.77;Regular Air;may.72;British Columbia;Consumer;Furniture;Office Furnishings;Small Pack;11.11.2011
37223;11.10.2011;Low;40;679.52;Regular Air;sen.47;Ontario;Home Office;Office Supplies;Storage & Organization;Small Box;11/17/2011
37223;11.10.2011;Low;38;5176.27;Regular Air;35;Ontario;Home Office;Office Supplies;Storage & Organization;Large Box;11/15/2011
11652;11.10.2011;Not Specified;37;223.82;Regular Air;okt.39;Ontario;Home Office;Office Supplies;Paper;Small Box;11.11.2011
17926;11.10.2011;Critical;37;608.33;Regular Air;avq.78;British Columbia;Consumer;Office Supplies;Storage & Organization;Small Box;11.12.2011
11652;11.10.2011;Not Specified;35;1154.14;Regular Air;05.may;Ontario;Home Office;Technology;Computer Peripherals;Small Box;11.11.2011
28870;11.10.2011;High;35;33,109,455;Regular Air;02.may;Northwest Territories;Corporate;Technology;Telephones and Communication;Small Box;11/13/2011
6432;11.10.2011;Critical;30;311.08;Regular Air;04.may;Ontario;Corporate;Office Supplies;Appliances;Small Box;11.12.2011
28870;11.10.2011;High;27;1154.89;Regular Air;06.may;Saskachewan;Corporate;Technology;Computer Peripherals;Small Box;11.11.2011
11652;11.10.2011;Not Specified;25;122.09;Regular Air;02.apr;Ontario;Home Office;Office Supplies;Paper;Wrap Bag;11.12.2011
37223;11.10.2011;Low;21;2731.73;Express Air;avq.99;Ontario;Home Office;Technology;Telephones and Communication;Small Box;11/14/2011
11652;11.10.2011;Not Specified;1;614,635;Regular Air;avq.99;Ontario;Home Office;Technology;Telephones and Communication;Small Box;11.12.2011
7075;10.10.2011;Low;43;83.34;Regular Air;fev.58;Quebec;Corporate;Office Supplies;Rubber Bands;Wrap Bag;10/14/2011
2532;10.10.2011;High;39;282.07;Regular Air;0.49;Nunavut;Corporate;Office Supplies;Labels;Small Box;10.11.2011
2532;10.10.2011;High;24;426,037;Regular Air;02.may;Nunavut;Corporate;Technology;Telephones and Communication;Wrap Bag;10.11.2011
52675;10.10.2011;Medium;22;52.62;Regular Air;01.dek;British Columbia;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;10.12.2011
7075;10.10.2011;Low;15;241.89;Regular Air;okt.68;Quebec;Corporate;Office Supplies;Storage & Organization;Small Box;10.12.2011
9127;10.10.2011;Not Specified;7;2039.56;Express Air;35;Northwest Territories;Corporate;Office Supplies;Storage & Organization;Large Box;10.12.2011
52675;10.10.2011;Medium;4;20.25;Regular Air;fev.39;British Columbia;Small Business;Technology;Computer Peripherals;Small Pack;10.12.2011
14368;09.10.2011;High;37;1218.08;Regular Air;avq.99;Ontario;Consumer;Office Supplies;Pens & Art Supplies;Small Pack;09.12.2011
2436;09.10.2011;Not Specified;14;330.21;Express Air;may.47;Yukon;Corporate;Office Supplies;Paper;Small Box;9/13/2011
13702;09.10.2011;Low;6;209;Regular Air;07.may;Northwest Territories;Small Business;Office Supplies;Paper;Small Box;9/14/2011
10752;09.10.2011;Critical;5;95.38;Regular Air;13.18;Quebec;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;09.11.2011
14368;09.10.2011;High;5;522.06;Regular Air;13.99;Ontario;Consumer;Furniture;Office Furnishings;Medium Box;09.11.2011
54084;09.10.2011;Critical;3;160.52;Delivery Truck;14.19;Alberta;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;09.12.2011
55809;09.10.2011;Critical;2;250.7;Delivery Truck;45;Ontario;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;09.12.2011
39683;08.10.2011;High;41;8387.1;Regular Air;18.iyn;Northwest Territories;Corporate;Furniture;Chairs & Chairmats;Large Box;08.11.2011
39683;08.10.2011;High;31;615.58;Regular Air;may.23;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;8/13/2011
39683;08.10.2011;High;30;68.14;Regular Air;0.78;Northwest Territories;Corporate;Office Supplies;Rubber Bands;Wrap Bag;08.12.2011
